Vote ID,File,Order of vote,Date,Title,Procedure,Leg/Non-Leg/Bud,Type of Vote,Voting Rule,Rapporteur,Code,Interinstitutional file number,Link,Committee responsabile,De/Policy area,Subject,"Final 
vote?",Am No.,Author,RCV,Vote,Yeas,No,Abs,ECR,EFD/IDG,EPP,Greens/EFA,NI,REG,S&D,The Left,ECR%,EFD/IDG%,EPP%,Greens/EFA%,NI%,REG%,S&D%,The Left%,General Majority,Right Majority,Left Majority,Consensus
8181,198.0,3.0,"""15.11.2018""","""Persistent organic pollutants""","""  ***I""","""Leg""","""Draft legislative resolution""","""s""","""Girling""","""A8-0336/2018""","""2018/0070/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0336&language=EN""","""Committee on the Environment, Public Health and Food Safety""","""Environment & public health""","""vote: Commission proposal""",1.0,,0,"""RCV""","""+""",567,23,27,54.0,25.0,168.0,50.0,12.0,58.0,161.0,39.0,0.771,0.521,0.76,1.0,0.231,0.866,0.843,0.75,1,0,0,0
8189,200.0,1.0,"""29.11.2018""","""Application of the Euro 5 step to the type-approval of two- or three- wheel vehicles and quadricycles""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Dalton""","""A8-0346/2018""","""2018/0065/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0346&language=EN""","""Committee on the Internal Market and Consumer Protection""","""Internal market & consumer protection""","""single vote""",1.0,,0,"""RCV""","""+""",512,73,4,54.0,40.0,172.0,1.0,11.0,53.0,149.0,32.0,0.771,0.833,0.778,0.02,0.212,0.791,0.78,0.615,1,1,0,0
8190,200.0,1.0,"""29.11.2018""","""Trade in certain goods which could be used for capital punishment, torture or other cruel treatment or punishment""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Geringer de Oedenberg""","""A8-0387/2018""","""2018/0160/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0387&language=EN""","""Committee on Legal Affairs""","""Legal affairs""","""single vote""",1.0,,0,"""RCV""","""+""",584,2,29,58.0,43.0,181.0,41.0,7.0,55.0,159.0,40.0,0.829,0.896,0.819,0.82,0.135,0.821,0.832,0.769,1,0,0,0
8191,200.0,1.0,"""29.11.2018""","""Re-commitment of the remaining amounts committed to support the implementation of the Council Decisions (EU) 2015/1523 and (EU) 2015/1601 or the allocation thereof to other actions under the national programmes""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Dalli""","""A8-0370/2018""","""2018/0371/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0370&language=EN""","""Committee on Civil Liberties, Justice and Home Affairs""","""Civil liberties, justice & home affairs""","""single vote""",1.0,,0,"""RCV""","""+""",480,124,21,7.0,13.0,169.0,41.0,0.0,57.0,158.0,35.0,0.1,0.271,0.765,0.82,0.0,0.851,0.827,0.673,1,0,1,0
8192,200.0,1.0,"""29.11.2018""","""Accession of Samoa to the EU-Pacific States Interim Partnership Agreement""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Martin""","""A8-0376/2018""","""2018/0291/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0376&language=EN""","""Committee on International Trade""","""International trade""","""vote: consent""",1.0,,0,"""RCV""","""+""",504,117,11,59.0,41.0,185.0,1.0,9.0,56.0,151.0,2.0,0.843,0.854,0.837,0.02,0.173,0.836,0.791,0.038,1,1,0,0
8195,200.0,2.0,"""29.11.2018""","""Temporary reintroduction of border control at internal borders""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Fajon""","""A8-0356/2018""","""2017/0245/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0356&language=EN""","""Committee on Civil Liberties, Justice and Home Affairs""","""Civil liberties, justice & home affairs""","""Article 1, paragraph 1, point 2, before point i
Regulation (EU) 2016/399
Article 27, before paragraph 1""",1.0,26,"""committee""","""RCV""","""+""",330,306,6,1.0,16.0,12.0,43.0,4.0,55.0,164.0,35.0,0.014,0.333,0.054,0.86,0.077,0.821,0.859,0.673,0,0,1,0
8205,200.0,12.0,"""29.11.2018""","""Temporary reintroduction of border control at internal borders""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Fajon""","""A8-0356/2018""","""2017/0245/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0356&language=EN""","""Committee on Civil Liberties, Justice and Home Affairs""","""Civil liberties, justice & home affairs""","""vote: Commission proposal""",1.0,,0,"""RCV""","""+""",319,241,78,0.0,16.0,13.0,42.0,4.0,54.0,163.0,27.0,0.0,0.333,0.059,0.84,0.077,0.806,0.853,0.519,0,0,0,0
8291,202.0,1.0,"""11.12.2018""","""Coordination of social security systems""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Balas""","""A8-0386/2018""","""2016/0397/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0386&language=EN""","""Committee on Employment and Social Affairs""","""Employment & social affairs""","""vote: decision to enter into interinstitutional negotiations""",1.0,,0,"""RCV""","""+""",345,287,24,2.0,33.0,59.0,41.0,8.0,15.0,150.0,37.0,0.029,0.688,0.267,0.82,0.154,0.224,0.785,0.712,0,0,0,0
8292,202.0,1.0,"""11.12.2018""","""Establishing a European Labour Authority""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Lenaers""","""A8-0391/2018""","""2018/0064/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0391&language=EN""","""Committee on Employment and Social Affairs""","""Employment & social affairs""","""vote: decision to enter into interinstitutional negotiations""",1.0,,0,"""RCV""","""+""",459,160,41,3.0,11.0,157.0,42.0,3.0,55.0,170.0,18.0,0.043,0.229,0.71,0.84,0.058,0.821,0.89,0.346,1,0,0,0
8308,202.0,15.0,"""11.12.2018""","""Establishing a Programme for the Environment and Climate Action (LIFE)""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Gerbrandy""","""A8-0397/2018""","""2018/0209/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0397&language=EN""","""Committee on Civil Liberties, Justice and Home Affairs""","""Civil liberties, justice & home affairs""","""vote: Commission proposal""",1.0,,0,"""RCV""","""+""",580,41,45,36.0,30.0,194.0,42.0,11.0,57.0,171.0,39.0,0.514,0.625,0.878,0.84,0.212,0.851,0.895,0.75,1,0,1,0
8323,202.0,14.0,"""11.12.2018""","""Transparency and sustainability of the EU risk assessment in the food chain""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Sommer""","""A8-0417/2018""","""2018/0088/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0417&language=EN""","""Committee on the Environment, Public Health and Food Safety""","""Environment & public health""","""vote: Commission proposal""",1.0,,0,"""RCV""","""+""",427,172,67,47.0,38.0,35.0,42.0,12.0,43.0,170.0,40.0,0.671,0.792,0.158,0.84,0.231,0.642,0.89,0.769,0,0,0,0
8350,202.0,14.0,"""11.12.2018""","""Visa Code""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""López Aguilar""","""A8-0434/2018""","""2018/0061/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0434&language=EN""","""Committee on Civil Liberties, Justice and Home Affairs""","""Civil liberties, justice & home affairs""","""vote: Commission proposal""",1.0,,0,"""RCV""","""+""",401,222,40,2.0,10.0,170.0,1.0,2.0,55.0,161.0,0.0,0.029,0.208,0.769,0.02,0.038,0.821,0.843,0.0,1,0,0,0
8369,203.0,1.0,"""12.12.2018""","""EU-Japan Economic Partnership Agreement""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Silva Pereira""","""A8-0366/2018""","""2018/0091/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0366&language=EN""","""Committee on International Trade""","""International trade""","""vote: consent""",1.0,,0,"""RCV""","""+""",474,152,40,64.0,23.0,192.0,1.0,9.0,59.0,126.0,0.0,0.914,0.479,0.869,0.02,0.173,0.881,0.66,0.0,1,0,0,0
8409,203.0,1.0,"""12.12.2018""","""EU-Japan Strategic Partnership Agreement""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Peterle""","""A8-0383/2018""","""2018/0122/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0383&language=EN""","""Committee on Foreign Affairs""","""Foreign & security policy""","""vote: consent""",1.0,,0,"""RCV""","""+""",535,84,45,54.0,16.0,193.0,41.0,9.0,59.0,161.0,2.0,0.771,0.333,0.873,0.82,0.173,0.881,0.843,0.038,1,0,0,0
8412,203.0,3.0,"""12.12.2018""","""EU-Japan Strategic Partnership Agreement""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Peterle""","""A8-0385/2018""","""2018/0122M/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0385&language=EN""","""Committee on Foreign Affairs""","""Foreign & security policy""","""vote: resolution (as a whole)""",1.0,,0,"""RCV""","""+""",547,74,52,61.0,14.0,197.0,42.0,8.0,60.0,162.0,3.0,0.871,0.292,0.891,0.84,0.154,0.896,0.848,0.058,1,0,0,0
8413,203.0,1.0,"""12.12.2018""","""EU-Jordan Euro-Mediterranean Aviation Agreement (accession of Croatia)""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Taylor""","""A8-0371/2018""","""2015/0003/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0371&language=EN""","""Committee on Transport and Tourism""","""Transport & tourism""","""vote: consent""",1.0,,0,"""RCV""","""+""",644,11,19,67.0,47.0,200.0,45.0,14.0,60.0,175.0,36.0,0.957,0.979,0.905,0.9,0.269,0.896,0.916,0.692,1,0,0,0
8432,203.0,19.0,"""12.12.2018""","""Establishing Horizon Europe – laying down its rules for participation and dissemination""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Nica""","""A8-0401/2018""","""2018/0224/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0401&language=EN""","""Committee on Industry, Research and Energy""","""Industry, research & energy""","""vote: Commission proposal""",1.0,,0,"""RCV""","""+""",548,70,49,37.0,20.0,196.0,41.0,6.0,60.0,165.0,23.0,0.529,0.417,0.887,0.82,0.115,0.896,0.864,0.442,1,0,0,0
8452,203.0,20.0,"""12.12.2018""","""Programme implementing Horizon Europe""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Ehler""","""A8-0410/2018""","""2018/0225/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0410&language=EN""","""Committee on Industry, Research and Energy""","""Industry, research & energy""","""vote: Commission proposal""",1.0,,0,"""RCV""","""+""",569,74,20,58.0,20.0,192.0,40.0,9.0,61.0,170.0,19.0,0.829,0.417,0.869,0.8,0.173,0.91,0.89,0.365,1,0,0,0
8622,203.0,20.0,"""12.12.2018""","""Establishing the European Defence Fund""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Krasnodębski""","""A8-0412/2018""","""2018/0254/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0412&language=EN""","""Committee on Industry, Research and Energy""","""Industry, research & energy""","""vote: Commission proposal""",1.0,,0,"""RCV""","""+""",337,178,109,26.0,1.0,179.0,4.0,2.0,54.0,71.0,0.0,0.371,0.021,0.81,0.08,0.038,0.806,0.372,0.0,0,0,0,0
8664,203.0,42.0,"""12.12.2018""","""Establishing the Connecting Europe Facility""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Virkkunen/Marinescu/Telička""","""A8-0409/2018""","""2018/0228/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0409&language=EN""","""Committee on Industry, Research and Energy, Committee on Transport and Tourism""","""Industry, research & energy""","""vote: Commission proposal""",1.0,,0,"""RCV""","""+""",434,134,37,33.0,11.0,179.0,3.0,2.0,52.0,153.0,1.0,0.471,0.229,0.81,0.06,0.038,0.776,0.801,0.019,1,0,0,0
8681,204.0,3.0,"""13.12.2018""","""Establishing the space programme of the Union and the European Union Agency for the Space Programme""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Salini""","""A8-0405/2018""","""2018/0236/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0405&language=EN""","""Committee on Industry, Research and Energy""","""Industry, research & energy""","""vote: Commission proposal""",1.0,,0,"""RCV""","""+""",483,68,19,34.0,25.0,170.0,38.0,5.0,54.0,147.0,10.0,0.486,0.521,0.769,0.76,0.096,0.806,0.77,0.192,1,0,0,0
8686,204.0,5.0,"""13.12.2018""","""Establishing the Digital Europe programme for the period 2021-2027""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Mlinar""","""A8-0408/2018""","""2018/0227/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0408&language=EN""","""Committee on Industry, Research and Energy""","""Industry, research & energy""","""vote: Commission proposal""",1.0,,0,"""RCV""","""+""",491,38,51,35.0,11.0,172.0,39.0,4.0,54.0,151.0,25.0,0.5,0.229,0.778,0.78,0.077,0.806,0.791,0.481,1,0,0,0
8687,204.0,1.0,"""13.12.2018""","""US-EU Agreement on cooperation in the regulation of civil aviation safety""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Griffin""","""A8-0432/2018""","""2016/0343/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0432&language=EN""","""Committee on Transport and Tourism""","""Transport & tourism""","""vote: consent""",1.0,,0,"""RCV""","""+""",529,19,31,53.0,43.0,173.0,39.0,8.0,54.0,152.0,7.0,0.757,0.896,0.783,0.78,0.154,0.806,0.796,0.135,1,0,0,0
8727,205.0,1.0,"""15.01.2019""","""Establishing, as part of the Integrated Border Management Fund, the instrument for financial support for customs control equipment""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Pospíšil""","""A8-0460/2018""","""2018/0258/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0460&language=EN""","""Committee on the Internal Market and Consumer Protection""","""Internal market & consumer protection""","""single vote""",1.0,,0,"""RCV""","""+""",602,47,32,66.0,36.0,202.0,46.0,8.0,60.0,173.0,11.0,0.943,0.75,0.914,0.92,0.154,0.896,0.906,0.212,1,0,0,0
8728,205.0,1.0,"""15.01.2019""","""Conclusion of the EU-Albania status agreement on actions carried out by the European Border and Coast Guard Agency in Albania""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Valero""","""A8-0463/2018""","""2018/0241/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0463&language=EN""","""Committee on Civil Liberties, Justice and Home Affairs""","""Civil liberties, justice & home affairs""","""vote: consent""",1.0,,0,"""RCV""","""+""",601,68,25,51.0,47.0,204.0,47.0,9.0,63.0,172.0,8.0,0.729,0.979,0.923,0.94,0.173,0.94,0.901,0.154,1,0,0,0
8729,205.0,1.0,"""15.01.2019""","""Protocol to the EU-Kyrgyzstan Partnership and Cooperation Agreement (accession of Croatia)""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Preda""","""A8-0443/2018""","""2017/0185/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0443&language=EN""","""Committee on Foreign Affairs""","""Foreign and security policy""","""vote: consent""",1.0,,0,"""RCV""","""+""",620,48,27,69.0,20.0,205.0,48.0,8.0,63.0,176.0,31.0,0.986,0.417,0.928,0.96,0.154,0.94,0.921,0.596,1,0,0,0
8736,205.0,6.0,"""15.01.2019""","""Use of vehicles hired without drivers for the carriage of goods by road""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Monteiro de Aguiar""","""A8-0193/2018""","""2017/0113/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0193&language=EN""","""Committee on Transport and Tourism""","""Transport & tourism""","""vote: Commission proposal""",1.0,,0,"""RCV""","""+""",340,316,38,39.0,8.0,197.0,0.0,7.0,61.0,27.0,1.0,0.557,0.167,0.891,0.0,0.135,0.91,0.141,0.019,0,0,0,0
8738,205.0,1.0,"""15.01.2019""","""Establishing the 'Customs' programme for cooperation in the field of customs""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Grapini""","""A8-0464/2018""","""2018/0232/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0464&language=EN""","""Committee on the Internal Market and Consumer Protection""","""Internal market & consumer protection""","""vote: Commission proposal""",1.0,,0,"""RCV""","""+""",596,44,57,51.0,31.0,203.0,48.0,9.0,63.0,177.0,14.0,0.729,0.646,0.919,0.96,0.173,0.94,0.927,0.269,1,0,0,0
8765,206.0,1.0,"""16.01.2019""","""EU-Morocco Agreement on the amendment of Protocols 1 and 4 to the Euro-Mediterranean Agreement""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Schaake""","""A8-0471/2018""","""2018/0256/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0471&language=EN""","""Committee on International Trade""","""International trade""","""vote: consent """,1.0,,0,"""RCV""","""+""",444,167,68,56.0,26.0,192.0,13.0,10.0,49.0,97.0,1.0,0.8,0.542,0.869,0.26,0.192,0.731,0.508,0.019,0,0,0,0
8766,206.0,1.0,"""16.01.2019""","""EU-China Agreement in connection with the WTO dispute settlement proceedings DS492 - Measures affecting tariff concessions on certain poultry meat products""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Winkler""","""A8-0472/2018""","""2018/0281/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0472&language=EN""","""Committee on International Trade""","""International trade""","""vote: consent """,1.0,,0,"""RCV""","""+""",589,73,21,64.0,13.0,203.0,46.0,6.0,63.0,165.0,29.0,0.914,0.271,0.919,0.92,0.115,0.94,0.864,0.558,1,0,0,0
8768,206.0,2.0,"""16.01.2019""","""European Globalisation Adjustment Fund (EGF)""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Arena""","""A8-0445/2018""","""2018/0202/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0445&language=EN""","""Committee on Employment and Social Affairs""","""Employment & social affairs""","""vote: Commission proposal """,1.0,,0,"""RCV""","""+""",570,103,14,24.0,34.0,195.0,49.0,9.0,46.0,174.0,39.0,0.343,0.708,0.882,0.98,0.173,0.687,0.911,0.75,1,0,0,0
8784,206.0,16.0,"""16.01.2019""","""European Social Fund Plus (ESF+)""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Lope Fontagné""","""A8-0461/2018""","""2018/0206/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0461&language=EN""","""Committee on Employment and Social Affairs""","""Employment & social affairs""","""vote: Commission proposal """,1.0,,0,"""RCV""","""+""",543,81,64,25.0,14.0,188.0,51.0,6.0,53.0,168.0,38.0,0.357,0.292,0.851,1.02,0.115,0.791,0.88,0.731,1,0,1,0
8786,206.0,2.0,"""16.01.2019""","""Specific provisions for the European territorial cooperation goal (Interreg)""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Arimont""","""A8-0470/2018""","""2018/0199/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0470&language=EN""","""Committee on Regional Development""","""Regional development""","""vote: Commission proposal """,1.0,,0,"""RCV""","""+""",570,80,25,54.0,16.0,174.0,51.0,8.0,62.0,168.0,37.0,0.771,0.333,0.787,1.02,0.154,0.925,0.88,0.712,1,0,0,0
8909,206.0,26.0,"""16.01.2019""","""Establishing the InvestEU Programme""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Fernandes/Gualtieri""","""A8-0482/2018""","""2018/0229/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0482&language=EN""","""Committee on Budgets, Committee on Economic and Monetary Affairs""","""Budget""","""vote: Commission proposal """,1.0,,0,"""RCV""","""+""",517,90,25,43.0,15.0,181.0,45.0,7.0,57.0,167.0,2.0,0.614,0.312,0.819,0.9,0.135,0.851,0.874,0.038,1,0,0,0
8957,207.0,1.0,"""17.01.2019""","""Cross-border conversions, mergers and divisions""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Regner""","""A8-0002/2019""","""2018/0114/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2019-0002&language=EN""","""Committee on Legal Affairs""","""Legal affairs""","""vote: decision to enter into interinstitutional negotiations""",1.0,,0,"""RCV""","""+""",502,112,9,4.0,16.0,174.0,45.0,4.0,57.0,166.0,36.0,0.057,0.333,0.787,0.9,0.077,0.851,0.869,0.692,1,0,1,0
8958,207.0,1.0,"""17.01.2019""","""Establishing a multi-annual plan for the fisheries exploiting demersal stocks in the western Mediterranean Sea""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Aguilera García""","""A8-0005/2019""","""2018/0050/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2019-0005&language=EN""","""Committee on Fisheries""","""Fisheries""","""vote: decision to enter into interinstitutional negotiations""",1.0,,0,"""RCV""","""+""",413,181,32,60.0,33.0,170.0,2.0,9.0,8.0,131.0,0.0,0.857,0.688,0.769,0.04,0.173,0.119,0.686,0.0,1,1,0,0
8961,207.0,3.0,"""17.01.2019""","""Protection of the Union's budget in case of generalised deficiencies as regards the rule of law in the Member States""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Gardiazabal Rubial/Sarvamaa""","""A8-0469/2018""","""2018/0136/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0469&language=EN""","""Committee on Budgets, Committee on Budgetary Control""","""Budget""","""vote: Commission proposal """,1.0,,0,"""RCV""","""+""",397,158,69,3.0,0.0,139.0,45.0,2.0,55.0,141.0,12.0,0.043,0.0,0.629,0.9,0.038,0.821,0.738,0.231,0,0,0,0
8963,207.0,2.0,"""17.01.2019""","""Establishing the Fiscalis programme for cooperation in the field of taxation""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Giegold""","""A8-0421/2018""","""2018/0233/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0421&language=EN""","""Committee on Economic and Monetary Affairs""","""Economic & monetary affairs""","""vote: Commission proposal""",1.0,,0,"""RCV""","""+""",530,32,68,9.0,33.0,180.0,46.0,4.0,57.0,167.0,34.0,0.129,0.688,0.814,0.92,0.077,0.851,0.874,0.654,1,0,0,0
8968,207.0,5.0,"""17.01.2019""","""Establishing the Rights and Values programme""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Valero""","""A8-0468/2018""","""2018/0207/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0468&language=EN""","""Committee on Civil Liberties, Justice and Home Affairs""","""Civil liberties, justice & home affairs""","""vote: Commission proposal""",1.0,,0,"""RCV""","""+""",426,152,45,1.0,0.0,146.0,45.0,2.0,57.0,161.0,14.0,0.014,0.0,0.661,0.9,0.038,0.851,0.843,0.269,1,0,0,0
9005,209.0,1.0,"""31.01.2019""","""Rules on direct payments and support for rural development in respect of the years 2019 and 2020""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Siekiersky""","""A8-0018/2019""","""2018/0414/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2019-0018&language=EN""","""Committee on Agriculture and Rural Development""","""Agriculture ""","""single vote""",1.0,,0,"""RCV""","""+""",605,36,7,60.0,40.0,188.0,48.0,8.0,63.0,164.0,34.0,0.857,0.833,0.851,0.96,0.154,0.94,0.859,0.654,1,0,0,0
9029,211.0,1.0,"""12.02.2019""","""Fisheries Partnership Agreement between Côte d’Ivoire and the EU (2018-2024)""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Ferreira""","""A8-0030/2019""","""2018/0267/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2019-0030&language=EN""","""Committee on Fisheries""","""Fisheries""","""vote: consent""",1.0,,0,"""RCV""","""+""",498,41,21,51.0,29.0,160.0,31.0,10.0,56.0,144.0,17.0,0.729,0.604,0.724,0.62,0.192,0.836,0.754,0.327,1,0,0,0
9031,211.0,1.0,"""12.02.2019""","""EU-Morocco Sustainable Fisheries Partnership Agreement""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Cadec""","""A8-0027/2019""",""" 2018/0349/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2019-0027&language=EN""","""Committee on Fisheries""","""Fisheries""","""vote: consent""",1.0,,0,"""RCV""","""+""",415,189,49,54.0,30.0,181.0,1.0,8.0,51.0,88.0,2.0,0.771,0.625,0.819,0.02,0.154,0.761,0.461,0.038,0,0,0,0
9032,211.0,1.0,"""12.02.2019""","""Agreement to prevent unregulated high seas fisheries in the Central Arctic Ocean""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Nicolai""","""A8-0016/2019""","""2018/0239/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2019-0016&language=EN""","""Committee on Fisheries""","""Fisheries""","""vote: consent""",1.0,,0,"""RCV""","""+""",629,21,14,59.0,43.0,199.0,45.0,13.0,64.0,164.0,42.0,0.843,0.896,0.9,0.9,0.25,0.955,0.859,0.808,1,0,0,0
9033,211.0,1.0,"""12.02.2019""","""Protocol to the EU-Mexico Economic Partnership, Political Coordination and Cooperation Agreement (accession of Croatia)""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Rodríguez-Piñero Fernández
""","""A8-0066/2019""","""2017/0319/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2019-0066&language=EN""","""Committee on International Trade""","""International trade""","""vote: consent""",1.0,,0,"""RCV""","""+""",622,13,35,59.0,39.0,200.0,46.0,12.0,64.0,170.0,32.0,0.843,0.812,0.905,0.92,0.231,0.955,0.89,0.615,1,0,0,0
9036,211.0,3.0,"""12.02.2019""","""EU Anti-Fraud Programme""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Ignacio Salafranca Sánchez-Neyra
""","""A8-0064/2019""","""2018/0211/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2019-0064&language=EN""","""Committee on Budgetary Control""","""Budgetary control""","""vote: Commission proposal """,1.0,,0,"""RCV""","""+""",529,14,130,12.0,19.0,202.0,46.0,7.0,64.0,165.0,14.0,0.171,0.396,0.914,0.92,0.135,0.955,0.864,0.269,1,0,0,0
9039,211.0,1.0,"""12.02.2019""","""Minimum requirements for water reuse""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Bonafè""","""A8-0044/2019""","""2018/0169/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2019-0044&language=EN""","""Committee on the Environment, Public Health and Food Safety""","""Environment & public health""","""vote: Commission proposal """,1.0,,0,"""RCV""","""+""",588,23,66,11.0,43.0,203.0,45.0,10.0,64.0,169.0,43.0,0.157,0.896,0.919,0.9,0.192,0.955,0.885,0.827,1,0,0,0
