Vote ID,File,Order of vote,Date,Title,Procedure,Leg/Non-Leg/Bud,Type of Vote,Voting Rule,Rapporteur,Code,Interinstitutional file number,Link,Committee responsabile,Policy area,Subject,Final vote?,Am No.,Author,RCV,Vote,Yes,No,Abs,ECR,EFD/IDG,EPP,Greens/EFA,NI,REG,S&D,The Left,ECR%,EFD/IDG%,EPP%,Greens/EFA%,NI%,REG%,S&D%,The Left%,General Majority,Right Majority,Left Majority,Consensus
11385,119,2,16.02.2022,Rail: prolongation of temporary levying of charges - COVID-19,***I,Leg,Draft legislative resolution,s,0,C9-0001/2022,2021/0437/COD,0,Committee on Transport and Tourism,Transport & tourism,Vote: Commission proposal,1.0,,0,RCV,+,678,5,11,64.0,60.0,174.0,69.0,34.0,102.0,142.0,33.0,1.032,0.822,0.956,0.932,0.596,0.944,0.922,0.805,1,0,0,0
11387,119,2,16.02.2022,Macro-financial assistance to Ukraine,***I,Leg,Draft legislative resolution,s,0,C9-0028/2022,2022/0026/COD,0,Committee on International Trade,International trade,Vote: Commission proposal,1.0,,0,RCV,+,598,55,41,56.0,27.0,174.0,69.0,24.0,102.0,142.0,4.0,0.903,0.37,0.956,0.932,0.421,0.944,0.922,0.098,1,0,0,0
11388,117,1,14.02.2022,Convention on the Conservation and Management of High Seas Fisheries Resources in the North Pacific Ocean: accession of the European Union,***,Leg,Draft legislative resolution,s,Ruissen,A9-0008/2022,2021/0184/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2022-0008_EN.html,Committee on Fisheries,Fisheries,vote: consent,1.0,,0,RCV,+,675,4,16,63.0,49.0,175.0,67.0,38.0,102.0,142.0,39.0,1.016,0.671,0.962,0.905,0.667,0.944,0.922,0.951,1,0,0,0
12038,122,1,08.03.2022,Regional economic accounts for agriculture,***I,Leg,Draft legislative resolution,s,Kokkalis,A9-0282/2021,2021/0031/COD,https://www.europarl.europa.eu/doceo/document/A-9-2021-0282_EN.html,Committee on Agriculture and Rural Development,Agriculture,Provisional agreement,0.0,18,committee,RCV,+,625,37,34,64.0,1.0,172.0,70.0,33.0,102.0,144.0,39.0,1.032,0.014,0.945,0.946,0.579,0.944,0.935,0.951,1,0,0,0
12409,125,1,24.03.2022,Refugees in Europe: CARE,***I,Leg,Draft legislative resolution,s,0,C9-0057/2022,2022/0075/COD,0,Committee on Regional Development,Regional development,Vote: Commission proposal,1.0,,0,RCV,+,562,2,3,50.0,48.0,144.0,58.0,25.0,86.0,116.0,35.0,0.806,0.658,0.791,0.784,0.439,0.796,0.753,0.854,1,0,0,0
12415,125,6,24.03.2022,More flexible use of funds under the AMIF Regulations in light of the war in Ukraine,***I,Leg,Draft legislative resolution,s,0,C9-0056/2022,2022/0077/COD,0,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Vote: Commission proposal,1.0,,0,RCV,+,575,4,3,51.0,49.0,149.0,62.0,25.0,88.0,118.0,33.0,0.823,0.671,0.819,0.838,0.439,0.815,0.766,0.805,1,0,0,0
12416,125,1,24.03.2022,Status Agreement between the EU and Moldova on Frontex operational activities,***,Leg,Draft legislative resolution,s,0,C9-0120/2022,2022/0087/NLE,0,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",vote: consent,1.0,,0,RCV,+,543,34,10,49.0,44.0,150.0,63.0,25.0,88.0,117.0,7.0,0.79,0.603,0.824,0.851,0.439,0.815,0.76,0.171,1,0,0,0
12417,125,1,24.03.2022,Pilot regime for market infrastructures based on distributed ledger technology,***I,Leg,Draft legislative resolution,s,Van Overtveldt,A9-0240/2021,2020/0267/COD,https://www.europarl.europa.eu/doceo/document/A-9-2021-0240_EN.html,Committee on Economic and Monetary Affairs,Economic & monetary affairs,Provisional agreement,0.0,2,committee,RCV,+,527,28,31,48.0,35.0,150.0,61.0,23.0,88.0,118.0,4.0,0.774,0.479,0.824,0.824,0.404,0.815,0.766,0.098,1,0,0,0
12418,125,1,24.03.2022,Roaming Regulation (recast),***I,Leg,Draft legislative resolution,s,Winzig,A9-0286/2021,2021/0045/COD,https://www.europarl.europa.eu/doceo/document/A-9-2021-0286_EN.html,"Committee on Industry, Research and Energy","Industry, Research & Energy",Provisional agreement,0.0,74,committee,RCV,+,581,2,5,51.0,51.0,150.0,63.0,27.0,88.0,119.0,32.0,0.823,0.699,0.824,0.851,0.474,0.815,0.773,0.78,1,0,0,0
12419,125,1,24.03.2022,Macro-financial assistance to the Republic of Moldova,***I,Leg,Draft legislative resolution,s,Gregorová,A9-0043/2022,2021/0438/COD,https://www.europarl.europa.eu/doceo/document/A-9-2022-0043_EN.html,Committee on International Trade,International trade,Vote: Commission proposal,1.0,,0,RCV,+,558,20,10,49.0,44.0,149.0,62.0,26.0,88.0,119.0,21.0,0.79,0.603,0.819,0.838,0.456,0.815,0.773,0.512,1,0,0,0
12420,125,1,24.03.2022,Computerised system for the cross-border electronic exchange of data in the area of judicial cooperation in civil and criminal matters (e-CODEX system),***I,Leg,Draft legislative resolution,s,Radev/Melo,A9-0288/2021,2020/0345/COD,https://www.europarl.europa.eu/doceo/document/A-9-2021-0288_EN.html,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs",Legal affairs,Provisional agreement,0.0,71,committee,RCV,+,571,7,10,51.0,44.0,150.0,63.0,26.0,85.0,119.0,33.0,0.823,0.603,0.824,0.851,0.456,0.787,0.773,0.805,1,0,0,0
12425,125,1,24.03.2022,EU-Brazil Agreement on short-stay visa waiver for holders of ordinary passports,***,Leg,Draft legislative resolution,s,Rangel,A9-0029/2022,2018/0084/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2022-0029_EN.html,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",vote: consent,1.0,,0,RCV,+,585,3,0,52.0,50.0,149.0,63.0,28.0,88.0,120.0,35.0,0.839,0.685,0.819,0.851,0.491,0.815,0.779,0.854,1,0,0,0
12426,125,1,24.03.2022,"EU-Brazil Agreement on short-stay visa waiver for holders of diplomatic, service or official passports",***,Leg,Draft legislative resolution,s,Rangel,A9-0030/2022,2018/0086/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2022-0030_EN.html,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",vote: consent,1.0,,0,RCV,+,587,3,0,53.0,51.0,151.0,63.0,28.0,88.0,118.0,35.0,0.855,0.699,0.83,0.851,0.491,0.815,0.766,0.854,1,0,0,0
12487,126,1,05.04.2022,Strengthening the application of the principle of equal pay for equal work or work of equal value between men and women,***I,Leg,Draft legislative resolution,s,Peter‑Hansen/Rafaela,A9-0056/2022,2021/0050/COD,https://www.europarl.europa.eu/doceo/document/A-9-2022-0056_EN.html,"Committee on Employment and Social Affairs, Committee on Women's Rights and Gender Equality",Employment & Social Affairs,vote: decision to enter interinstitutional negotiations,1.0,,0,RCV,+,403,166,58,1.0,23.0,70.0,69.0,15.0,71.0,124.0,30.0,0.016,0.315,0.385,0.932,0.263,0.657,0.805,0.732,0,0,1,0
12492,126,1,05.04.2022,Trans-European energy infrastructure,***I,Leg,Draft legislative resolution,s,Krasnodębski,A9-0269/2021,2020/0360/COD,https://www.europarl.europa.eu/doceo/document/A-9-2021-0269_EN.html,"Committee on Industry, Research and Energy","Industry, Research & Energy",Provisional agreement,0.0,256,committee,RCV,+,410,146,72,48.0,0.0,161.0,0.0,20.0,64.0,114.0,3.0,0.774,0.0,0.885,0.0,0.351,0.593,0.74,0.073,1,0,0,0
12502,126,1,05.04.2022,Equivalence of field inspections and of certain seed produced in Bolivia,***I,Leg,Draft legislative resolution,s,Vrecionová,A9-0053/2022,2022/0016/COD,https://www.europarl.europa.eu/doceo/document/A-9-2022-0053_EN.html,Committee on Agriculture and Rural Development,Agriculture,single vote,1.0,,0,RCV,+,549,3,78,57.0,44.0,161.0,1.0,31.0,96.0,126.0,33.0,0.919,0.603,0.885,0.014,0.544,0.889,0.818,0.805,1,0,0,0
12504,126,1,05.04.2022,Minimum level of training of seafarers (codification),***I,Leg,Draft legislative resolution,s,Aubry,A9-0080/2022,2020/0329/COD,https://www.europarl.europa.eu/doceo/document/A-9-2022-0080_EN.html,Committee on Legal Affairs,Legal affairs,single vote,1.0,,0,RCV,+,623,4,2,57.0,51.0,160.0,69.0,32.0,95.0,126.0,33.0,0.919,0.699,0.879,0.932,0.561,0.88,0.818,0.805,1,0,0,0
12506,127,1,06.04.2022,Data Governance Act,***I,Leg,Draft legislative resolution,s,Niebler,A9-0248/2021,2020/0340/COD,https://www.europarl.europa.eu/doceo/document/A-9-2021-0248_EN.html,"Committee on Industry, Research and Energy","Industry, Research & Energy",Provisional agreement,0.0,248,committee,RCV,+,501,12,40,43.0,36.0,143.0,56.0,23.0,88.0,111.0,1.0,0.694,0.493,0.786,0.757,0.404,0.815,0.721,0.024,1,0,0,0
12522,127,1,07.04.2022,"Medicinal products made available in the UK with respect to Northern Ireland, Cyprus, Ireland and Malta",***I,Leg,Draft legislative resolution,s,Canfin,C9-0475/2021,2021/0431/COD,0,"Committee on the Environment, Public Health and Food Safety",Environment & public health,vote: Commission proposal,1.0,,0,RCV,+,547,0,4,47.0,41.0,142.0,63.0,24.0,89.0,112.0,29.0,0.758,0.562,0.78,0.851,0.421,0.824,0.727,0.707,1,0,0,1
12523,127,1,07.04.2022,"Investigational medicinal products made available in the UK with respect to Northern Ireland, Cyprus, Ireland and Malta",***I,Leg,Draft legislative resolution,s,Canfin,C9-0476/2021,2021/0432/COD,0,"Committee on the Environment, Public Health and Food Safety",Environment & public health,vote: Commission proposal,1.0,,0,RCV,+,555,0,3,48.0,41.0,145.0,63.0,26.0,89.0,113.0,30.0,0.774,0.562,0.797,0.851,0.456,0.824,0.734,0.732,1,0,0,1
12524,127,1,07.04.2022,Increased pre-financing from REACT-EU,***I,Leg,Draft legislative resolution,s,0,C9-0127/2022,2022/0096/COD,0,Committee on Regional Development,Regional development,vote: Commission proposal,1.0,,0,RCV,+,549,1,8,48.0,33.0,145.0,63.0,28.0,89.0,113.0,30.0,0.774,0.452,0.797,0.851,0.491,0.824,0.734,0.732,1,0,0,0
12525,127,1,07.04.2022,Gas storage,***I,Leg,Draft legislative resolution,s,Buşoi,C9-0126/2022,2022/0090/COD,0,"Committee on Industry, Research and Energy","Industry, Research & Energy",vote: Commission proposal,1.0,,0,RCV,+,516,25,15,43.0,31.0,144.0,63.0,22.0,88.0,113.0,12.0,0.694,0.425,0.791,0.851,0.386,0.815,0.734,0.293,1,0,0,0
12784,129,1,03.05.2022,Amending Annexes IV and V to Regulation (EU) 2019/1021 on persistent organic pollutants,***I,Leg,Draft legislative resolution,s,Hojsík,A9-0092/2022,2021/0340/COD,https://www.europarl.europa.eu/doceo/document/A-9-2022-0092_EN.html,"Committee on the Environment, Public Health and Food Safety",Environment & public health,vote: Commission proposal,1.0,,0,RCV,+,506,68,49,5.0,4.0,153.0,67.0,17.0,94.0,131.0,35.0,0.081,0.055,0.841,0.905,0.298,0.87,0.851,0.854,0,0,1,0
12870,130,1,04.05.2022,"Strengthening Europol’s mandate: cooperation with private parties, processing of personal data, and support for research and innovation",***I,Leg,Draft legislative resolution,s,Zarzalejos,A9-0290/2021,2020/0349/COD,https://www.europarl.europa.eu/doceo/document/A-9-2021-0290_EN.html,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Provisional agreement,0.0,202,committee,RCV,+,480,143,20,51.0,51.0,159.0,1.0,26.0,91.0,101.0,0.0,0.823,0.699,0.874,0.014,0.456,0.843,0.656,0.0,0,1,0,0
12871,130,1,04.05.2022,Distortive foreign subsidies,***I,Leg,Draft legislative resolution,s,Hansen,A9-0135/2022,2021/0114/COD,https://www.europarl.europa.eu/doceo/document/A-9-2022-0135_EN.html,Committee on International Trade,International trade,vote: Commission proposal,1.0,,0,RCV,+,627,8,11,55.0,57.0,161.0,64.0,36.0,95.0,131.0,28.0,0.887,0.781,0.885,0.865,0.632,0.88,0.851,0.683,1,0,0,0
12964,131,1,05.05.2022,Transitional rules for the packaging and labelling of veterinary medicinal products,***I,Leg,Draft legislative resolution,s,0,C9-0054/2022,2022/0053/COD,0,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",vote: Commission proposal,1.0,,0,RCV,+,589,5,2,52.0,54.0,144.0,63.0,32.0,94.0,117.0,33.0,0.839,0.74,0.791,0.851,0.561,0.87,0.76,0.805,1,0,0,0
13017,132,1,19.05.2022,Temporary trade liberalisation supplementing trade concessions applicable to Ukrainian products under EU/Ukraine Association Agreement,***I,Leg,Draft legislative resolution,s,Kalniete,A9-0146/2022,2022/0138/COD,https://www.europarl.europa.eu/doceo/document/A-9-2022-0146_EN.html,Committee on International Trade,International trade,single vote,1.0,,0,RCV,+,515,32,11,53.0,27.0,133.0,57.0,27.0,89.0,107.0,22.0,0.855,0.37,0.731,0.77,0.474,0.824,0.695,0.537,1,0,0,0
13020,132,1,19.05.2022,Regulation (EU) 2016/1628: Extension of the empowerment to adopt delegated acts,***I,Leg,Draft legislative resolution,s,0,C9-0119/2022,2022/0080/COD,0,"Committee on the Environment, Public Health and Food Safety",Environment & public health,vote: Commission proposal,1.0,,0,RCV,+,555,26,21,43.0,38.0,145.0,63.0,27.0,93.0,119.0,27.0,0.694,0.521,0.797,0.851,0.474,0.861,0.773,0.659,1,0,0,0
13069,133,1,07.06.2022,"Extension of the Agreement on the promotion, provision and use of Galileo and GPS satellite-based navigation systems and related applications",***,Leg,Draft legislative resolution,s,Buşoi,A9-0153/2022,2022/0005/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2022-0153_EN.html,"Committee on Industry, Research and Energy","Industry, Research & Energy",vote: consent,1.0,,0,RCV,+,556,4,13,52.0,51.0,146.0,59.0,21.0,86.0,112.0,28.0,0.839,0.699,0.802,0.797,0.368,0.796,0.727,0.683,1,0,0,0
13086,134,1,08.06.2022,Strengthening Europol’s mandate: entry of alerts in SIS,***I,Leg,Draft legislative resolution,s,Zarzalejos,A9-0287/2021,2020/0350/COD,https://www.europarl.europa.eu/doceo/document/A-9-2021-0287_EN.html,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Provisional agreement,0.0,50,committee,RCV,+,470,118,16,53.0,49.0,152.0,1.0,19.0,87.0,108.0,0.0,0.855,0.671,0.835,0.014,0.333,0.806,0.701,0.0,1,1,0,0
13087,134,1,08.06.2022,EU/Mauritania Sustainable Fisheries Partnership Agreement and Implementing Protocol,***,Leg,Draft legislative resolution,s,Bilbao Barandica,A9-0148/2022,2021/0300/NLE,https://www.europarl.europa.eu/doceo/document/A-9-2022-0148_EN.html,Committee on Fisheries,Fisheries,vote: consent,1.0,,0,RCV,+,557,34,31,53.0,21.0,161.0,64.0,18.0,91.0,129.0,19.0,0.855,0.288,0.885,0.865,0.316,0.843,0.838,0.463,1,0,0,0
