Vote ID,File,Order of vote,Date,O'clock,Title,Title_Ro,Title_Fr,Title_German,Title_Polski,Procedure,Leg/Non-Leg/Bud,Type of Vote,Voting Rule,Rapporteur,Code,interinstitutional file number,Link,Committee responsabile,De/Policy area,Subject,Subject_ro,Subject_fr,Subject_ger,Subject_pl,"Final 
vote?",Am No.,Author,RCV,Vote,Yeas,No,Abs
3912,73.0,19.0,13.04.2016,,Objection pursuant to Rule 106: renewal of the approval of the active substance glyphosate,,,,,,Non,Motion for resolution,s,0,B8-0439/2016,2016/2624/RPS,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2016-0439&language=EN,0,Environment & public health,Paragraph 5,,,,,0.0,49,ECR,RCV,-,327,331,47
3913,73.0,20.0,13.04.2016,,Objection pursuant to Rule 106: renewal of the approval of the active substance glyphosate,,,,,,Non,Motion for resolution,s,0,B8-0439/2016,2016/2624/RPS,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2016-0439&language=EN,0,Environment & public health,Paragraph 5,,,,,0.0,49,ECR,RCV,+,554,112,42
3914,73.0,21.0,13.04.2016,,Objection pursuant to Rule 106: renewal of the approval of the active substance glyphosate,,,,,,Non,Motion for resolution,s,0,B8-0439/2016,2016/2624/RPS,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2016-0439&language=EN,0,Environment & public health,After paragraph 7,,,,,0.0,19,ENF,RCV,-,110,556,42
3915,73.0,22.0,13.04.2016,,Objection pursuant to Rule 106: renewal of the approval of the active substance glyphosate,,,,,,Non,Motion for resolution,s,0,B8-0439/2016,2016/2624/RPS,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2016-0439&language=EN,0,Environment & public health,After recital A,,,,,0.0,15,ENF,RCV,-,115,553,34
3916,73.0,23.0,13.04.2016,,Objection pursuant to Rule 106: renewal of the approval of the active substance glyphosate,,,,,,Non,Motion for resolution,s,0,B8-0439/2016,2016/2624/RPS,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2016-0439&language=EN,0,Environment & public health,After recital C,,,,,0.0,16,ENF,RCV,-,53,600,51
3917,73.0,24.0,13.04.2016,,Objection pursuant to Rule 106: renewal of the approval of the active substance glyphosate,,,,,,Non,Motion for resolution,s,0,B8-0439/2016,2016/2624/RPS,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2016-0439&language=EN,0,Environment & public health,Recital D,,,,,0.0,39D,ECR,RCV,-,90,616,2
3918,73.0,25.0,13.04.2016,,Objection pursuant to Rule 106: renewal of the approval of the active substance glyphosate,,,,,,Non,Motion for resolution,s,0,B8-0439/2016,2016/2624/RPS,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2016-0439&language=EN,0,Environment & public health,Recital D,,,,,0.0,2,EPP,RCV,-,296,386,27
3919,73.0,26.0,13.04.2016,,Objection pursuant to Rule 106: renewal of the approval of the active substance glyphosate,,,,,,Non,Motion for resolution,s,0,B8-0439/2016,2016/2624/RPS,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2016-0439&language=EN,0,Environment & public health,After recital D,,,,,0.0,17,ENF,RCV,-,106,555,42
3920,73.0,27.0,13.04.2016,,Objection pursuant to Rule 106: renewal of the approval of the active substance glyphosate,,,,,,Non,Motion for resolution,s,0,B8-0439/2016,2016/2624/RPS,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2016-0439&language=EN,0,Environment & public health,Recital E,,,,,0.0,40D,ECR,RCV,-,116,583,7
3921,73.0,28.0,13.04.2016,,Objection pursuant to Rule 106: renewal of the approval of the active substance glyphosate,,,,,,Non,Motion for resolution,s,0,B8-0439/2016,2016/2624/RPS,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2016-0439&language=EN,0,Environment & public health,Recital E,,,,,0.0,3,EPP,RCV,-,334,366,8
3922,73.0,29.0,13.04.2016,,Objection pursuant to Rule 106: renewal of the approval of the active substance glyphosate,,,,,,Non,Motion for resolution,s,0,B8-0439/2016,2016/2624/RPS,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2016-0439&language=EN,0,Environment & public health,Recital E,,,,,0.0,3,EPP,RCV,+,543,140,22
3923,73.0,30.0,13.04.2016,,Objection pursuant to Rule 106: renewal of the approval of the active substance glyphosate,,,,,,Non,Motion for resolution,s,0,B8-0439/2016,2016/2624/RPS,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2016-0439&language=EN,0,Environment & public health,Recital O,,,,,0.0,5,EPP,RCV,-,290,386,31
3924,73.0,31.0,13.04.2016,,Objection pursuant to Rule 106: renewal of the approval of the active substance glyphosate,,,,,,Non,Motion for resolution,s,0,B8-0439/2016,2016/2624/RPS,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2016-0439&language=EN,0,Environment & public health,Recital R,,,,,0.0,42D,ECR,RCV,-,298,404,6
3925,73.0,32.0,13.04.2016,,Objection pursuant to Rule 106: renewal of the approval of the active substance glyphosate,,,,,,Non,Motion for resolution,s,0,B8-0439/2016,2016/2624/RPS,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2016-0439&language=EN,0,Environment & public health,Recital R,,,,,0.0,6,EPP,RCV,-,256,439,13
3926,73.0,33.0,13.04.2016,,Objection pursuant to Rule 106: renewal of the approval of the active substance glyphosate,,,,,,Non,Motion for resolution,s,0,B8-0439/2016,2016/2624/RPS,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2016-0439&language=EN,0,Environment & public health,Recital U,,,,,0.0,43D,ECR,RCV,-,91,608,8
3927,73.0,34.0,13.04.2016,,Objection pursuant to Rule 106: renewal of the approval of the active substance glyphosate,,,,,,Non,Motion for resolution,s,0,B8-0439/2016,2016/2624/RPS,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2016-0439&language=EN,0,Environment & public health,Recital U,,,,,0.0,7,EPP,RCV,-,278,419,7
3928,73.0,35.0,13.04.2016,,Objection pursuant to Rule 106: renewal of the approval of the active substance glyphosate,,,,,,Non,Motion for resolution,s,0,B8-0439/2016,2016/2624/RPS,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2016-0439&language=EN,0,Environment & public health,Recital W,,,,,0.0,18,ENF,RCV,-,78,599,29
3929,73.0,36.0,13.04.2016,,Objection pursuant to Rule 106: renewal of the approval of the active substance glyphosate,,,,,,Non,Motion for resolution,s,0,B8-0439/2016,2016/2624/RPS,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2016-0439&language=EN,0,Environment & public health,After recital W,,,,,0.0,22,"Greens/EFA, EFDD",RCV,+,350,326,29
3930,73.0,37.0,13.04.2016,,Objection pursuant to Rule 106: renewal of the approval of the active substance glyphosate,,,,,,Non,Motion for resolution,s,0,B8-0439/2016,2016/2624/RPS,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2016-0439&language=EN,0,Environment & public health,After recital W,,,,,0.0,23,"Greens/EFA, EFDD",RCV,+,343,329,29
3931,73.0,38.0,13.04.2016,,Objection pursuant to Rule 106: renewal of the approval of the active substance glyphosate,,,,,,Non,Motion for resolution,s,0,B8-0439/2016,2016/2624/RPS,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2016-0439&language=EN,0,Environment & public health,After recital X,,,,,0.0,25,"Greens/EFA, EFDD",RCV,+,345,343,13
3932,73.0,39.0,13.04.2016,,Objection pursuant to Rule 106: renewal of the approval of the active substance glyphosate,,,,,,Non,Motion for resolution,s,0,B8-0439/2016,2016/2624/RPS,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2016-0439&language=EN,0,Environment & public health,After recital X,,,,,0.0,28,"Greens/EFA, EFDD",RCV,+,348,314,43
3933,73.0,40.0,13.04.2016,,Objection pursuant to Rule 106: renewal of the approval of the active substance glyphosate,,,,,,Non,Motion for resolution,s,0,B8-0439/2016,2016/2624/RPS,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2016-0439&language=EN,0,Environment & public health,vote: resolution,,,,,1.0,,0,RCV,+,374,225,102
3934,73.0,1.0,13.04.2016,,"The EU in a changing global environment - a more connected, contested and complex world",,,,,,Non,Motion for resolution,s,Kalniete,A8-0069/2016,2015/2272/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0069&language=EN,Committee on Foreign Affairs,Foreign & security policy,Paragraph 5,,,,,0.0,,original text,RCV,+,538,138,16
3935,73.0,2.0,13.04.2016,,"The EU in a changing global environment - a more connected, contested and complex world",,,,,,Non,Motion for resolution,s,Kalniete,A8-0069/2016,2015/2272/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0069&language=EN,Committee on Foreign Affairs,Foreign & security policy,Paragraph 5,,,,,0.0,,original text,RCV,+,503,171,24
3936,73.0,3.0,13.04.2016,,"The EU in a changing global environment - a more connected, contested and complex world",,,,,,Non,Motion for resolution,s,Kalniete,A8-0069/2016,2015/2272/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0069&language=EN,Committee on Foreign Affairs,Foreign & security policy,Paragraph 6,,,,,0.0,,original text,RCV,+,407,266,28
3937,73.0,4.0,13.04.2016,,"The EU in a changing global environment - a more connected, contested and complex world",,,,,,Non,Motion for resolution,s,Kalniete,A8-0069/2016,2015/2272/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0069&language=EN,Committee on Foreign Affairs,Foreign & security policy,Paragraph 6,,,,,0.0,,original text,RCV,+,444,222,30
3938,73.0,5.0,13.04.2016,,"The EU in a changing global environment - a more connected, contested and complex world",,,,,,Non,Motion for resolution,s,Kalniete,A8-0069/2016,2015/2272/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0069&language=EN,Committee on Foreign Affairs,Foreign & security policy,Paragraph 6,,,,,0.0,,original text,RCV,+,488,191,14
3939,73.0,6.0,13.04.2016,,"The EU in a changing global environment - a more connected, contested and complex world",,,,,,Non,Motion for resolution,s,Kalniete,A8-0069/2016,2015/2272/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0069&language=EN,Committee on Foreign Affairs,Foreign & security policy,Paragraph 9,,,,,0.0,,original text,RCV,+,454,227,19
3940,73.0,7.0,13.04.2016,,"The EU in a changing global environment - a more connected, contested and complex world",,,,,,Non,Motion for resolution,s,Kalniete,A8-0069/2016,2015/2272/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0069&language=EN,Committee on Foreign Affairs,Foreign & security policy,Paragraph 10,,,,,0.0,,original text,RCV,+,463,205,35
3941,73.0,8.0,13.04.2016,,"The EU in a changing global environment - a more connected, contested and complex world",,,,,,Non,Motion for resolution,s,Kalniete,A8-0069/2016,2015/2272/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0069&language=EN,Committee on Foreign Affairs,Foreign & security policy,Paragraph 10,,,,,0.0,,original text,RCV,+,382,273,42
3942,73.0,9.0,13.04.2016,,"The EU in a changing global environment - a more connected, contested and complex world",,,,,,Non,Motion for resolution,s,Kalniete,A8-0069/2016,2015/2272/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0069&language=EN,Committee on Foreign Affairs,Foreign & security policy,Paragraph 10,,,,,0.0,,original text,RCV,+,423,253,25
3943,73.0,10.0,13.04.2016,,"The EU in a changing global environment - a more connected, contested and complex world",,,,,,Non,Motion for resolution,s,Kalniete,A8-0069/2016,2015/2272/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0069&language=EN,Committee on Foreign Affairs,Foreign & security policy,Paragraph 11,,,,,0.0,,original text,RCV,+,436,251,13
3944,73.0,11.0,13.04.2016,,"The EU in a changing global environment - a more connected, contested and complex world",,,,,,Non,Motion for resolution,s,Kalniete,A8-0069/2016,2015/2272/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0069&language=EN,Committee on Foreign Affairs,Foreign & security policy,Paragraph 12,,,,,0.0,,original text,RCV,+,451,221,26
3945,73.0,12.0,13.04.2016,,"The EU in a changing global environment - a more connected, contested and complex world",,,,,,Non,Motion for resolution,s,Kalniete,A8-0069/2016,2015/2272/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0069&language=EN,Committee on Foreign Affairs,Foreign & security policy,Paragraph 12,,,,,0.0,,original text,RCV,+,508,144,42
3946,73.0,13.0,13.04.2016,,"The EU in a changing global environment - a more connected, contested and complex world",,,,,,Non,Motion for resolution,s,Kalniete,A8-0069/2016,2015/2272/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0069&language=EN,Committee on Foreign Affairs,Foreign & security policy,Paragraph 26,,,,,0.0,,original text,RCV,+,461,202,38
3947,73.0,14.0,13.04.2016,,"The EU in a changing global environment - a more connected, contested and complex world",,,,,,Non,Motion for resolution,s,Kalniete,A8-0069/2016,2015/2272/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0069&language=EN,Committee on Foreign Affairs,Foreign & security policy,Paragraph 27,,,,,0.0,,original text,RCV,+,454,204,39
3948,73.0,15.0,13.04.2016,,"The EU in a changing global environment - a more connected, contested and complex world",,,,,,Non,Motion for resolution,s,Kalniete,A8-0069/2016,2015/2272/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0069&language=EN,Committee on Foreign Affairs,Foreign & security policy,vote: resolution,,,,,1.0,,0,RCV,+,427,232,43
3949,73.0,1.0,13.04.2016,,Implementation and review of the EU-Central Asia Strategy,,,,,,Non,Motion for resolution,s,Meszerics,A8-0051/2016,2015/2220/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0051&language=EN,Committee on Foreign Affairs,Foreign & security policy,Paragraph 90,,,,,0.0,,original text,RCV,+,544,142,11
3950,73.0,2.0,13.04.2016,,Implementation and review of the EU-Central Asia Strategy,,,,,,Non,Motion for resolution,s,Meszerics,A8-0051/2016,2015/2220/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0051&language=EN,Committee on Foreign Affairs,Foreign & security policy,vote: resolution,,,,,1.0,,0,RCV,+,605,66,25
3951,73.0,1.0,13.04.2016,,Situation in Poland - Requested by ECR ,,,,,,Non,Proposal for a decision,s,0,B8-0461/2016,2015/3031/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2016-0461&language=EN,0,"Civil liberties, justice & home affairs",Proposal to postpone the vote,,,,,0.0,,0,RCV,-,146,501,35
3952,73.0,2.0,13.04.2016,,Situation in Poland,,,,,,Non,Motion for resolution,s,0,B8-0461/2016,2015/3031/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2016-0461&language=EN,0,"Civil liberties, justice & home affairs",After paragraph 10,,,,,0.0,4,GUE/NGL,RCV,-,196,273,222
3953,73.0,3.0,13.04.2016,,Situation in Poland,,,,,,Non,Motion for resolution,s,0,B8-0461/2016,2015/3031/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2016-0461&language=EN,0,"Civil liberties, justice & home affairs",After recital P,,,,,0.0,2,GUE/NGL,RCV,-,188,294,206
3954,73.0,4.0,13.04.2016,,Situation in Poland,,,,,,Non,Motion for resolution,s,0,B8-0461/2016,2015/3031/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2016-0461&language=EN,0,"Civil liberties, justice & home affairs",vote: resolution,,,,,1.0,,0,RCV,+,513,142,30
3955,216.0,1.0,13.03.2019,,Union General Export Authorisation for the export of certain dual-use items from the Union to the United Kingdom,,,,,***I,Leg,Draft legislative resolution,s,Buchner,A8-0071/2019,2018/0435/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0071_EN.html?redirect,Committee on International Trade,International trade,single vote ,,,,,1.0,,0,RCV,+,645,2,7
3956,216.0,1.0,13.03.2019,,Continuation of the territorial cooperation programmes PEACE IV (Ireland-United Kingdom) and United Kingdom-Ireland (Ireland-Northern Ireland-Scotland) in the context of the UK's withdrawal from the EU,,,,,***I,Leg,Draft legislative resolution,s,Mihaylova,A8-0021/2019,2018/0432/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0021_EN.html?redirect,Committee on Regional Development,Regional development,single vote ,,,,,1.0,,0,RCV,+,624,13,24
3957,216.0,1.0,13.03.2019,,Continuation of ongoing learning mobility activities under the Erasmus+ programme in the context of the UK's withdrawal from the EU,,,,,***I,Leg,Draft legislative resolution,s,Zdrojewski,A8-0082/2019,2019/0030/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0082_EN.html?redirect,Committee on Culture and Education,Culture & Education,single vote ,,,,,1.0,,0,RCV,+,651,9,10
3958,216.0,1.0,13.03.2019,,Aviation safety with regard to the UK's withdrawal from the Union,,,,,***I,Leg,Draft legislative resolution,s,Złotowski,A8-0061/2019,2018/0434/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0061_EN.html?redirect,Committee on Transport and Tourism,Transport & tourism,single vote ,,,,,1.0,,0,RCV,+,658,8,4
3959,216.0,1.0,13.03.2019,,EU-Afghanistan Cooperation Agreement on Partnership and Development,,,,,***,Leg,Draft legislative resolution,s,Fotyga,A8-0026/2019,2015/0302/NLE,http://www.europarl.europa.eu/doceo/document/A-8-2019-0026_EN.html?redirect,Committee on Foreign Affairs,Foreign and security policy,vote: consent ,,,,,1.0,,0,RCV,+,513,85,67
3960,216.0,1.0,13.03.2019,,EU-Afghanistan Cooperation Agreement on Partnership and Development (resolution),,,,,,Non,Motion for resolution,s,Fotyga,A8-0058/2019,2015/0302M/NLE,http://www.europarl.europa.eu/doceo/document/A-8-2019-0058_EN.html?redirect,Committee on Foreign Affairs,Foreign and security policy,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,565,53,55
3961,216.0,1.0,13.03.2019,,"Participation of Norway, Iceland, Switzerland and Liechtenstein in the European Agency for the operational management of large-scale IT systems in the area of freedom, security and justice",,,,,***,Leg,Draft legislative resolution,s,Macovei,A8-0081/2019,2018/0316/NLE,http://www.europarl.europa.eu/doceo/document/A-8-2019-0081_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",vote: consent ,,,,,1.0,,0,RCV,+,602,15,56
3962,216.0,1.0,13.03.2019,,Accessibility requirements for products and services,,,,,***I,Leg,Draft legislative resolution,s,Løkkegaard,A8-0188/2017,2015/0278/COD,http://www.europarl.europa.eu/doceo/document/A-8-2017-0188_EN.html?redirect,Committee on the Internal Market and Consumer Protection,Internal market & consumer protection,Provisional agreement,,,,,0.0,363,committee,RCV,+,613,23,36
3963,216.0,1.0,13.03.2019,,Visa Information System,,,,,***I,Leg,Draft legislative resolution,s,Coelho,A8-0078/2019,2018/0152/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0078_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs","Article 1, § 1, point 1
Regulation (EC) No 767/2008 Article 1, paragraph 2",,,,,0.0,252D,"Greens/ EFA, EUL/NGL",RCV,-,234,411,31
3964,216.0,2.0,13.03.2019,,Visa Information System,,,,,***I,Leg,Draft legislative resolution,s,Coelho,A8-0078/2019,2018/0152/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0078_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs","Article 3, paragraph 1, point 2, point c
Regulation (EC) No 810/2009 Article 13, paragraph 7, point a",,,,,0.0,253,"Greens/ EFA, EUL/NGL",RCV,-,289,381,6
3965,216.0,3.0,13.03.2019,,Visa Information System,,,,,***I,Leg,Draft legislative resolution,s,Coelho,A8-0078/2019,2018/0152/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0078_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs","Article 3, paragraph 1, point 2, point c
Regulation (EC) No 810/2009 Article 13, paragraph 7, point a",,,,,0.0,253,"Greens/ EFA, EUL/NGL",RCV,+,452,214,7
3966,216.0,4.0,13.03.2019,,Visa Information System,,,,,***I,Leg,Draft legislative resolution,s,Coelho,A8-0078/2019,2018/0152/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0078_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs","Article 3, paragraph 1, point 4
Regulation (EC) No 810/2009 Article 21a",,,,,0.0,254D,"Greens/ EFA, EUL/NGL",RCV,-,274,396,6
3967,216.0,5.0,13.03.2019,,Visa Information System,,,,,***I,Leg,Draft legislative resolution,s,Coelho,A8-0078/2019,2018/0152/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0078_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",vote: Commission proposal ,,,,,1.0,,0,RCV,+,522,122,31
3968,216.0,1.0,13.03.2019,,Asylum and Migration Fund,,,,,***I,Leg,Draft legislative resolution,s,Dalli,A8-0106/2019,2018/0248/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0106_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Amendments by the committee responsible - separate vote,,,,,0.0,1,committee,RCV,+,538,122,14
3969,216.0,2.0,13.03.2019,,Asylum and Migration Fund,,,,,***I,Leg,Draft legislative resolution,s,Dalli,A8-0106/2019,2018/0248/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0106_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Amendments by the committee responsible - separate vote,,,,,0.0,7,committee,RCV,+,568,94,9
3970,216.0,3.0,13.03.2019,,Asylum and Migration Fund,,,,,***I,Leg,Draft legislative resolution,s,Dalli,A8-0106/2019,2018/0248/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0106_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Amendments by the committee responsible - separate vote ,,,,,0.0,7,committee,RCV,+,571,83,7
3971,216.0,4.0,13.03.2019,,Asylum and Migration Fund,,,,,***I,Leg,Draft legislative resolution,s,Dalli,A8-0106/2019,2018/0248/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0106_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Amendments by the committee responsible - separate vote ,,,,,0.0,7,committee,RCV,+,506,136,12
3972,216.0,5.0,13.03.2019,,Asylum and Migration Fund,,,,,***I,Leg,Draft legislative resolution,s,Dalli,A8-0106/2019,2018/0248/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0106_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Amendments by the committee responsible - separate vote ,,,,,0.0,7,committee ,RCV,+,499,159,19
3973,216.0,6.0,13.03.2019,,Asylum and Migration Fund,,,,,***I,Leg,Draft legislative resolution,s,Dalli,A8-0106/2019,2018/0248/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0106_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Amendments by the committee responsible - separate vote ,,,,,0.0,8,committee ,RCV,+,559,110,8
3974,216.0,7.0,13.03.2019,,Asylum and Migration Fund,,,,,***I,Leg,Draft legislative resolution,s,Dalli,A8-0106/2019,2018/0248/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0106_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Amendments by the committee responsible - separate vote ,,,,,0.0,12,committee ,RCV,+,493,159,20
3975,216.0,8.0,13.03.2019,,Asylum and Migration Fund,,,,,***I,Leg,Draft legislative resolution,s,Dalli,A8-0106/2019,2018/0248/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0106_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Amendments by the committee responsible - separate vote ,,,,,0.0,17,committee ,RCV,+,350,292,29
3976,216.0,9.0,13.03.2019,,Asylum and Migration Fund,,,,,***I,Leg,Draft legislative resolution,s,Dalli,A8-0106/2019,2018/0248/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0106_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Amendments by the committee responsible - separate vote ,,,,,0.0,30,committee ,RCV,+,571,83,22
3977,216.0,10.0,13.03.2019,,Asylum and Migration Fund,,,,,***I,Leg,Draft legislative resolution,s,Dalli,A8-0106/2019,2018/0248/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0106_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Amendments by the committee responsible - separate vote ,,,,,0.0,34,committee ,RCV,+,337,325,13
3978,216.0,11.0,13.03.2019,,Asylum and Migration Fund,,,,,***I,Leg,Draft legislative resolution,s,Dalli,A8-0106/2019,2018/0248/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0106_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Amendments by the committee responsible - separate vote ,,,,,0.0,73,committee ,RCV,+,629,35,18
3979,216.0,12.0,13.03.2019,,Asylum and Migration Fund,,,,,***I,Leg,Draft legislative resolution,s,Dalli,A8-0106/2019,2018/0248/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0106_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Amendments by the committee responsible - separate vote ,,,,,0.0,73,committee ,RCV,+,495,154,20
3980,216.0,13.0,13.03.2019,,Asylum and Migration Fund,,,,,***I,Leg,Draft legislative resolution,s,Dalli,A8-0106/2019,2018/0248/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0106_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs","Annex III, point 3, point e",,,,,0.0,270D,ENF,RCV,-,109,549,23
3981,216.0,14.0,13.03.2019,,Asylum and Migration Fund,,,,,***I,Leg,Draft legislative resolution,s,Dalli,A8-0106/2019,2018/0248/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0106_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",vote: Commission proposal,,,,,1.0,,0,RCV,+,374,260,47
3982,216.0,1.0,13.03.2019,,Instrument for financial support for border management and visa,,,,,***I,Leg,Draft legislative resolution,s,Fajon,A8-0089/2019,2018/0249/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0089_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Amendments by the committee responsible - separate vote,,,,,0.0,41,committee ,RCV,+,490,170,17
3983,216.0,2.0,13.03.2019,,Instrument for financial support for border management and visa,,,,,***I,Leg,Draft legislative resolution,s,Fajon,A8-0089/2019,2018/0249/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0089_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Amendments by the committee responsible - separate vote,,,,,0.0,146,committee ,RCV,+,535,117,23
